,window_size(minutes),dt(minutes),max_dist(deg),min_samples,grid_km,pred(hours),thr(%),thr_future(%),tn,fp,fn,tp,roc_auc,accuracy,precision,recall,f1,hss,hss2,tss,csi,n_cases,gauss_bandwith
2921,0 days 00:45:00,0 days 01:00:00,0.3,3,2,4,9.11177449631442e-17,0.9,77362842,30615230,1629457,5499771,0.8179142607567828,0.7198727882593025,0.15228494663477926,0.7714399090616824,0.25435861048649977,0.16832177320540093,0.08416088660270038,0.48790798972902377,0.14571068950042945,1057,0.1
2922,0 days 00:45:00,0 days 01:00:00,0.3,3,2,4,1.4739502523657276e-15,0.8,78631906,31128750,1219460,4127184,0.817640038886706,0.7189734274020848,0.11706352751851645,0.7719204794633793,0.20329664781384077,0.13339136029741486,0.06669568014870753,0.48831475830223753,0.11314981272032319,1057,0.1
2923,0 days 00:45:00,0 days 01:00:00,0.3,3,2,4,5.4465802191057175e-15,0.7,79319895,31597038,949999,3240368,0.8171704488361395,0.7172461086308166,0.09301404358292348,0.7732897858349878,0.1660544658799773,0.10808851201029696,0.05404425600514857,0.48841860209967836,0.09054492774762518,1057,0.1
2924,0 days 00:45:00,0 days 01:00:00,0.3,3,2,4,1.4651822127169205e-14,0.6,79844571,31957165,748467,2557097,0.8162825242568117,0.7158683072229128,0.074088126236047,0.7735735868372235,0.13522521230002488,0.08739124589549857,0.0436956229477493,0.4877357622796514,0.07251557302896211,1057,0.1
2925,0 days 00:45:00,0 days 01:00:00,0.3,3,2,4,2.5570647044465946e-14,0.5,80195088,32337855,582916,1991441,0.8150924098828511,0.7139992771961465,0.05800995744276259,0.7735683123980085,0.10792649714108248,0.06919631544742869,0.03459815772371434,0.4862048600798726,0.05704138712264923,1057,0.1
2926,0 days 00:45:00,0 days 01:00:00,0.3,3,2,5,5.4163777937453115e-24,0.99,71173601,32569667,2843289,8520743,0.7871821819585201,0.6923483045818988,0.2073657332696364,0.7497992789883028,0.3248816563523829,0.2013513421835418,0.10067567109177095,0.43585440692200156,0.19394549500600894,1057,0.1
2927,0 days 00:45:00,0 days 01:00:00,0.3,3,2,5,1.212153651809222e-21,0.95,73236763,33503668,2103593,6263276,0.785856188398255,0.6906602708950692,0.15749955540963873,0.7485806219746001,0.2602443317756688,0.15926799014224718,0.07963399507112365,0.43470079512623366,0.14958671296716353,1057,0.1
2928,0 days 00:45:00,0 days 01:00:00,0.3,3,2,5,4.860770106573318e-20,0.9,74555969,33710477,1738150,5102704,0.7854570293722404,0.6920384111172793,0.13146832773124162,0.7459162262489449,0.22353791948510138,0.1362563855755004,0.06812819278775024,0.4345503484034673,0.1258332063132527,1057,0.1
2929,0 days 00:45:00,0 days 01:00:00,0.3,3,2,5,2.202291790512948e-17,0.8,76644089,33335324,1339789,3788098,0.7857139281597283,0.6987583498179525,0.10204064700716438,0.7387249368014545,0.17931269301029232,0.10960928175957245,0.05480464087978618,0.43561980929909183,0.09848626522627037,1057,0.1
2930,0 days 00:45:00,0 days 01:00:00,0.3,3,2,5,8.480108548882925e-17,0.7,77334572,33756077,1043321,2973330,0.785927962191787,0.6976786181241329,0.08095230070009025,0.7402510200662193,0.14594442485700088,0.08860882458687303,0.04430441229343654,0.43639036839246775,0.07871631617393375,1057,0.1
2931,0 days 00:45:00,0 days 01:00:00,0.3,3,2,5,8.480108548882925e-17,0.6,77568405,34372335,809488,2357072,0.7862344421710814,0.694356283224435,0.06417397373172945,0.7443635996159871,0.11816091586400199,0.07111045913520594,0.035555229567602945,0.4373052846539813,0.06279012741318038,1057,0.1
2932,0 days 00:45:00,0 days 01:00:00,0.3,3,2,5,8.589727327666812e-17,0.5,77760345,34881761,621348,1843846,0.7860454566939812,0.6915650962189193,0.050206004763923985,0.7479516825045006,0.09409585683130078,0.0562135142152616,0.02810675710763067,0.4382827475149506,0.049370718442775324,1057,0.1
2933,0 days 00:45:00,0 days 01:00:00,0.3,3,2,6,2.0175102504476602e-25,0.99,70118036,34190737,3004419,7794108,0.7612078195607217,0.6768653595384481,0.18564098545558522,0.7217751087717797,0.29532436843936377,0.1717098213592934,0.0858549106796467,0.39399120319367464,0.17324373210461944,1057,0.1
2934,0 days 00:45:00,0 days 01:00:00,0.3,3,2,6,1.0244353108184487e-24,0.95,71325909,35843753,2162409,5775229,0.7596946568140379,0.6698197073513148,0.13876430230801898,0.7275752560144466,0.23307598460104825,0.1326090688538659,0.06630453442693296,0.39311723560938083,0.13191058730865815,1057,0.1
2935,0 days 00:45:00,0 days 01:00:00,0.3,3,2,6,5.683627999134814e-24,0.9,72126737,36491972,1754721,4733870,0.7593462744710258,0.6677300831485058,0.11482773353664917,0.7295682529535302,0.19842507611900154,0.1119182803143284,0.05595914015716413,0.393604289323655,0.1101397857445469,1057,0.1
2936,0 days 00:45:00,0 days 01:00:00,0.3,3,2,6,2.8960920594381935e-22,0.8,73487257,36755709,1323746,3540588,0.7594333731988544,0.6691829710192142,0.08786385508325989,0.7278669597934682,0.1567997577358917,0.08802336991234817,0.04401168495617413,0.39446057266850637,0.08506930182652622,1057,0.1
2937,0 days 00:45:00,0 days 01:00:00,0.3,3,2,6,1.2658095082999014e-20,0.7,74694767,36601427,1050309,2760797,0.7598191316329412,0.6728987996417256,0.07013823710774066,0.7244083476030317,0.1278936324809784,0.0718590456340212,0.03592952281701051,0.3955433102235864,0.06831536642357953,1057,0.1
2938,0 days 00:45:00,0 days 01:00:00,0.3,3,2,6,1.3146238034291994e-19,0.6,75516845,36585906,828935,2175614,0.7607919859771761,0.6749568359261315,0.05612819105133132,0.7241066795715431,0.10418093213416854,0.058569701660356785,0.029284850830178365,0.39774621407324323,0.05495299308886448,1057,0.1
2939,0 days 00:45:00,0 days 01:00:00,0.3,3,2,6,2.5133651113446566e-19,0.5,75878173,36890774,637038,1701315,0.7621872703902702,0.6739753951313253,0.044084553183944,0.7275697895056905,0.08313201210971533,0.046609567036375255,0.02330478351818767,0.40043386262681313,0.04336866838764982,1057,0.1
2940,0 days 00:45:00,0 days 01:00:00,0.3,3,5,1,2.2895448261429217e-10,0.99,13986043,2306097,352438,1772590,0.9202538743494346,0.8556490878510746,0.434598192996913,0.8341490088601186,0.5714608101758382,0.49481450668704735,0.2474072533435236,0.6926024103162809,0.40003159468532257,1057,0.1
2941,0 days 00:45:00,0 days 01:00:00,0.3,3,5,1,4.729436939106011e-08,0.95,14480417,2374316,257949,1304486,0.9208032928229806,0.8570754743617477,0.35459532750063744,0.8349057720801185,0.49777791006207117,0.4298814924837259,0.21494074624186288,0.6940363794887319,0.3313610639839807,1057,0.1
2942,0 days 00:45:00,0 days 01:00:00,0.3,3,5,1,8.732449746070094e-07,0.9,14778504,2361806,214748,1062110,0.9209741862946446,0.8601004236916338,0.31020328769747857,0.8318152840801405,0.4518872849449899,0.39031125967185043,0.19515562983592527,0.6940227937459517,0.2918955968454356,1057,0.1
2943,0 days 00:45:00,0 days 01:00:00,0.3,3,5,1,1.1730854410180393e-05,0.8,15092254,2367625,162649,794640,0.9212281250334181,0.8626132964633868,0.25128823801926786,0.8300941512960036,0.3857893354474781,0.3325254309169158,0.16626271545845786,0.6944904051302943,0.23899565522596974,1057,0.1
2944,0 days 00:45:00,0 days 01:00:00,0.3,3,5,1,2.2127928835106075e-05,0.7,15200889,2466118,124617,625544,0.9210853360773639,0.8593304356022599,0.20233259651281416,0.8338796604995461,0.3256495679264766,0.2783400074634575,0.13917000373172864,0.6942907646554453,0.19449307724858447,1057,0.1
2945,0 days 00:45:00,0 days 01:00:00,0.3,3,5,1,7.482099472349215e-05,0.6,15372141,2453396,100237,491394,0.9203713248382323,0.861344968998491,0.16686894481440104,0.8305751388956968,0.2779046951706259,0.23708948498202917,0.11854474249101461,0.6929413610184861,0.16137590898208784,1057,0.1
2946,0 days 00:45:00,0 days 01:00:00,0.3,3,5,1,8.227045044527817e-05,0.5,15407349,2549212,77338,383269,0.9190773383191524,0.8573857826567038,0.13069786300405697,0.8320954740158095,0.22591161797159404,0.19093640031680587,0.09546820015840271,0.6901299829621496,0.1273395509829661,1057,0.1
2947,0 days 00:45:00,0 days 01:00:00,0.3,3,5,2,2.2833006338133694e-13,0.99,13118297,3245957,380942,1671972,0.8847120510655597,0.8030696684745451,0.3399748146018375,0.8144384031674001,0.4797043915635455,0.3825993077295179,0.19129965386475897,0.6160818511363696,0.31553362971093274,1057,0.1
2948,0 days 00:45:00,0 days 01:00:00,0.3,3,5,2,9.011422085554494e-11,0.95,13586701,3319726,283043,1227698,0.8848043490229801,0.8043798590532486,0.26997658454544815,0.812646244458845,0.4053035861519123,0.32178373439807917,0.16089186719903956,0.6162874277792474,0.25415720674626285,1057,0.1
2949,0 days 00:45:00,0 days 01:00:00,0.3,3,5,2,6.910018547036375e-10,0.9,13780615,3401549,229386,1005618,0.8847619990607406,0.802850525118737,0.22817787481164203,0.8142629497556283,0.3564649139489037,0.28116044699553777,0.14058022349776902,0.6162931829672307,0.21688914156702188,1057,0.1
2950,0 days 00:45:00,0 days 01:00:00,0.3,3,5,2,7.803132528594307e-09,0.8,14017102,3474361,171759,753946,0.8846599273925808,0.8020260226762334,0.17830919088893024,0.814456009203796,0.29256664516885095,0.22897990846689276,0.11448995423344652,0.6158241966447208,0.17134879340446257,1057,0.1
2951,0 days 00:45:00,0 days 01:00:00,0.3,3,5,2,2.1323406992054906e-08,0.7,14134117,3557792,133544,591715,0.8842348543600709,0.7995709220874784,0.14259886776911088,0.8158671591803756,0.242766524588052,0.18835255268486575,0.09417627634243288,0.6147700361960781,0.13815268601751415,1057,0.1
2952,0 days 00:45:00,0 days 01:00:00,0.3,3,5,2,8.249806912572252e-08,0.6,14272224,3572970,106478,465496,0.8836591966757669,0.8002164067787186,0.11526554884948889,0.8138411885854951,0.20193126903289058,0.15601213466376232,0.07800606733188112,0.613620893978443,0.11230453294423279,1057,0.1
2953,0 days 00:45:00,0 days 01:00:00,0.3,3,5,2,8.249806912572252e-08,0.5,14296649,3675063,82053,363403,0.8824107466008717,0.7959992546085262,0.08998540534945695,0.815799989224525,0.1620915796483525,0.12392239165381519,0.06196119582690748,0.611308452747644,0.08819350183799662,1057,0.1
2954,0 days 00:45:00,0 days 01:00:00,0.3,3,5,3,1.33977489506653e-16,0.99,12432794,4019296,414894,1550184,0.8490743001777353,0.759236056270975,0.278335499903043,0.7888663961430539,0.41148638048841085,0.301267874745381,0.1506339373726905,0.5445633319123087,0.25903862292029206,1057,0.1
2955,0 days 00:45:00,0 days 01:00:00,0.3,3,5,3,1.2771010976838225e-14,0.95,12783466,4187613,300066,1146023,0.8490566023217766,0.7563317552405451,0.21486711879100862,0.7924982487246636,0.3380735944304526,0.24477139181650764,0.12238569590825392,0.5457482925197575,0.2034227227496236,1057,0.1
2956,0 days 00:45:00,0 days 01:00:00,0.3,3,5,3,1.5036293249486192e-13,0.9,12975393,4258835,244004,938936,0.8489902622595475,0.7555086102271533,0.18064204829339345,0.7937308739242903,0.294304506190611,0.21182615948781938,0.10591307974390966,0.5466159465831875,0.17254223116538261,1057,0.1
2957,0 days 00:45:00,0 days 01:00:00,0.3,3,5,3,2.9528322272208658e-12,0.8,13210508,4319405,182555,704700,0.8488703113584267,0.755556337434724,0.14026378827671795,0.7942474260500082,0.2384222919937206,0.17049472623439146,0.08524736311719568,0.5478454615907437,0.1353458839255876,1057,0.1
2958,0 days 00:45:00,0 days 01:00:00,0.3,3,5,3,1.0763713938117245e-11,0.7,13330453,4391340,141752,553623,0.848607342741898,0.7538659581103891,0.11195695498631637,0.7961502786266403,0.1963084481816515,0.1393285692138951,0.06966428460694757,0.5483570671835318,0.1088370392286574,1057,0.1
2959,0 days 00:45:00,0 days 01:00:00,0.3,3,5,3,1.2558442781289094e-10,0.6,13516335,4352286,113714,434833,0.8483467928799302,0.7575088634691284,0.09083396506332932,0.7926996228217454,0.16299108677342247,0.11573140661240479,0.0578657033062023,0.5491281687067356,0.0887263450927628,1057,0.1
2960,0 days 00:45:00,0 days 01:00:00,0.3,3,5,3,1.5050984314633052e-10,0.5,13554251,4435685,87776,339456,0.8470738444376228,0.7543888941014166,0.07108816263226572,0.7945472249269717,0.13050044662310833,0.09182594520131872,0.04591297260065938,0.5479824233623636,0.06980501620735044,1057,0.1
2961,0 days 00:45:00,0 days 01:00:00,0.3,3,5,4,4.071144075363986e-19,0.99,11969542,4560236,442444,1444946,0.8191718564149622,0.7283686612404252,0.24061652086481308,0.76557892115567,0.36615339080847153,0.24904425969597904,0.12452212984798955,0.4896988700140273,0.22410512024115542,1057,0.1
2962,0 days 00:45:00,0 days 01:00:00,0.3,3,5,4,1.4143689369477834e-17,0.95,12255979,4773123,318526,1069540,0.8188552510380804,0.7235378968145374,0.18305693824887725,0.7705253208420926,0.29583185872406503,0.19816914723747178,0.0990845736187359,0.49023320678933746,0.17359311652345027,1057,0.1
2963,0 days 00:45:00,0 days 01:00:00,0.3,3,5,4,9.308367929482613e-16,0.9,12513174,4768850,265191,869953,0.8186958728014424,0.7266658478654264,0.15427972922622052,0.7663811815945818,0.2568526148787405,0.17187617960608803,0.085938089803044,0.49043838693117897,0.14734991261847488,1057,0.1
2964,0 days 00:45:00,0 days 01:00:00,0.3,3,5,4,1.5314787160810803e-15,0.8,12609735,4956449,193458,657526,0.8183881838421138,0.7203746526067417,0.11712307233288356,0.7726655260263413,0.2034122722201332,0.13391047657190944,0.06695523828595466,0.4905069763948448,0.11322145257637928,1057,0.1
2965,0 days 00:45:00,0 days 01:00:00,0.3,3,5,4,9.899364090548326e-15,0.7,12748320,5002101,151655,515092,0.8180632812560217,0.72016566282069,0.09336124366140536,0.7725449083385452,0.16659023211738794,0.10903543074144785,0.0545177153707238,0.4907430851592527,0.09086361108994279,1057,0.1
2966,0 days 00:45:00,0 days 01:00:00,0.3,3,5,4,9.915722556609928e-15,0.6,12782348,5108893,117708,408219,0.8174688381965559,0.7162103858747447,0.07399142884900652,0.7761894711623476,0.13510387737030988,0.08752548539522388,0.043762742697611934,0.4906367249889547,0.07244579241217998,1057,0.1
2967,0 days 00:45:00,0 days 01:00:00,0.3,3,5,4,1.394695306246113e-13,0.5,12948448,5059089,94033,315598,0.8163726530507505,0.720200087222965,0.05871932635332997,0.7704446196698981,0.10912193969971913,0.07071129125798145,0.035355645628990726,0.48950175668980256,0.05770966515016311,1057,0.1
2968,0 days 00:45:00,0 days 01:00:00,0.3,3,5,5,1.2401811775524627e-23,0.99,11437136,5172119,457743,1350170,0.786965929238911,0.694314457032699,0.20700861308046914,0.7468113786448795,0.32416260734133456,0.20140254479680814,0.10070127239840412,0.43541155968852047,0.19343321062138397,1057,0.1
2969,0 days 00:45:00,0 days 01:00:00,0.3,3,5,5,1.4181506621152755e-22,0.95,11659380,5427185,330271,1000332,0.7857237085259055,0.6873864646290896,0.15563272722577007,0.7517884748493728,0.2578800018561198,0.15695648460735115,0.07847824230367548,0.4341596828715821,0.14802654359681008,1057,0.1
2970,0 days 00:45:00,0 days 01:00:00,0.3,3,5,5,2.904643862631116e-20,0.9,11929165,5399854,276483,811666,0.7854214696445541,0.6917909963138741,0.13067107567873887,0.7459143922385629,0.22238433002921093,0.1354524397916905,0.06772621989584524,0.43430679344719453,0.12510259320163694,1057,0.1
2971,0 days 00:45:00,0 days 01:00:00,0.3,3,5,5,1.1827778480169994e-18,0.8,12156762,5444558,208434,607414,0.785355515596145,0.6930585636184673,0.10036629382951541,0.7445185867955796,0.17688698888439128,0.10718313503629441,0.053591567518147205,0.43519189993345786,0.0970246977592188,1057,0.1
2972,0 days 00:45:00,0 days 01:00:00,0.3,3,5,5,1.1827778480169994e-18,0.7,12205166,5572908,160030,479064,0.7856328080199129,0.6887177225076081,0.07915833054085511,0.7495986505897411,0.1431951201796545,0.08580849801763765,0.04290424900881885,0.43612779879780905,0.07711909944652304,1057,0.1
2973,0 days 00:45:00,0 days 01:00:00,0.3,3,5,5,1.7115446700076923e-18,0.6,12257587,5655794,124026,379761,0.7862526353815454,0.6861721628428431,0.06292064275779112,0.7538126231919442,0.11614654807777296,0.06914418654668435,0.03457209327334232,0.4380824994369702,0.061653706640110745,1057,0.1
2974,0 days 00:45:00,0 days 01:00:00,0.3,3,5,5,6.883974257953419e-17,0.5,12452029,5573018,98210,293911,0.7868621080102771,0.6920684005271603,0.05009622581081175,0.7495415955789156,0.09391553031210806,0.05624615726252406,0.028123078631262028,0.44035971106011246,0.04927144195633999,1057,0.1
2975,0 days 00:45:00,0 days 01:00:00,0.3,3,5,6,4.508772408804082e-26,0.99,11188164,5509714,474239,1245051,0.7615147361739716,0.6750883197677298,0.1843218824044952,0.7241657893665409,0.2938501107203104,0.1703824633846175,0.08519123169230874,0.39420086807534443,0.1722299503500067,1057,0.1
2976,0 days 00:45:00,0 days 01:00:00,0.3,3,5,6,3.09180645019351e-24,0.95,11466763,5686674,347746,915985,0.7598356303588651,0.6723481047683335,0.13872971480126417,0.7248259321010563,0.2328857328456891,0.13302058083859009,0.06651029041929515,0.3933078812288025,0.13178872310318607,1057,0.1
2977,0 days 00:45:00,0 days 01:00:00,0.3,3,5,6,3.0934236554556516e-24,0.9,11535273,5849201,279258,753436,0.7592572521412883,0.6672420537185739,0.11411137701497144,0.7295830129738334,0.1973551637774446,0.11115801233778543,0.05557900616889266,0.3931218120194646,0.10948089152769695,1057,0.1
2978,0 days 00:45:00,0 days 01:00:00,0.3,3,5,6,3.339313819855851e-24,0.8,11612150,6031191,205161,568666,0.7590849775620553,0.6613837697522225,0.08616338202479236,0.7348748492880192,0.15424203152725288,0.08545507874713656,0.04272753937356836,0.39303534168002136,0.08356568638025645,1057,0.1
2979,0 days 00:45:00,0 days 01:00:00,0.3,3,5,6,9.696892218696957e-22,0.7,11867697,5943589,164878,441004,0.7592540419737529,0.6683275626306933,0.06907315783480639,0.7278711036142351,0.12617282802670776,0.07030494053523799,0.03515247026761901,0.39417318870792234,0.06733429310550425,1057,0.1
2980,0 days 00:45:00,0 days 01:00:00,0.3,3,5,6,2.2513194108572614e-20,0.6,12027079,5912558,131176,346355,0.7594015732989282,0.6718423809784436,0.055337883750740745,0.725303697560996,0.1028302172481505,0.057415433397395445,0.028707716698697712,0.3957230042615719,0.054201905482067624,1057,0.1
2981,0 days 00:45:00,0 days 01:00:00,0.3,3,5,6,1.3487268069825686e-18,0.5,12225534,5819977,104048,267609,0.759851466591374,0.6783422402401933,0.04395978964403952,0.7200429428209344,0.0828607934397266,0.046595591075416457,0.023297795537708145,0.3975263346738999,0.04322106248528256,1057,0.1
2982,0 days 00:45:00,0 days 01:00:00,0.3,3,10,1,3.3611098137387866e-10,0.99,3507957,569175,88426,438734,0.9205600709871439,0.8571765213848296,0.435291281256542,0.8322596555125579,0.5716146961472091,0.495809768923077,0.24790488446153855,0.6926578471825847,0.40018242599205534,1057,0.1
2983,0 days 00:45:00,0 days 01:00:00,0.3,3,10,1,7.193467528320107e-08,0.95,3633089,583420,64940,322843,0.9210375636977615,0.8591835617723637,0.35623544158814824,0.832535206545929,0.4989668064350107,0.4319564249723202,0.21597821248616017,0.6941695585655737,0.3324155712039604,1057,0.1
2984,0 days 00:45:00,0 days 01:00:00,0.3,3,10,1,5.725882398384585e-07,0.9,3690448,596837,52702,264305,0.9213840500665404,0.8589274963447149,0.30692382905490617,0.8337513051762264,0.44867839297066847,0.3869782097100393,0.19348910485501966,0.6945403593212156,0.28922332476877893,1057,0.1
2985,0 days 00:45:00,0 days 01:00:00,0.3,3,10,1,3.3271652019528684e-06,0.8,3746049,620607,38868,198768,0.9213507957293998,0.8567695098399494,0.24258489702517164,0.8364389233954451,0.3760944777301277,0.32182925035133747,0.16091462517566868,0.694314835764086,0.23159874301334238,1057,0.1
2986,0 days 00:45:00,0 days 01:00:00,0.3,3,10,1,1.4683967140040482e-05,0.7,3793074,625092,30848,155278,0.9208779002126142,0.85753727174558,0.19897997103937876,0.8342628112139089,0.32132155746117935,0.2739239059342974,0.13696195296714858,0.6927805762775122,0.19141340552108066,1057,0.1
2987,0 days 00:45:00,0 days 01:00:00,0.3,3,10,1,5.9837616560566264e-05,0.6,3839882,617717,24954,121739,0.9200241715868218,0.860419148047083,0.16463318980439676,0.8298896334521756,0.2747596623141255,0.2340316774740013,0.11701583873700092,0.6913134627378515,0.15925877474130376,1057,0.1
2988,0 days 00:45:00,0 days 01:00:00,0.3,3,10,1,7.094033012113416e-05,0.5,3850944,639207,19231,94910,0.9189833403591934,0.8569947344781782,0.12928456908095032,0.8315154063833329,0.22377625675207308,0.18897621890370236,0.09448810945185103,0.6891578331079575,0.12598427287256353,1057,0.1
2989,0 days 00:45:00,0 days 01:00:00,0.3,3,10,2,4.1407420537144223e-13,0.99,3294084,801754,95825,412629,0.8848816511159953,0.8050560216424154,0.33978489488077485,0.8115365401786593,0.4790110730150328,0.3829491570987104,0.19147457854935512,0.6157880755177034,0.3149339646834701,1057,0.1
2990,0 days 00:45:00,0 days 01:00:00,0.3,3,10,2,4.7683961313777655e-11,0.95,3393063,836954,69966,304309,0.8847365414846486,0.8030272623890926,0.2666423076889376,0.8130625876694944,0.40158544358505033,0.31810289248894075,0.15905144624447035,0.6152019171331821,0.2512398563772829,1057,0.1
2991,0 days 00:45:00,0 days 01:00:00,0.3,3,10,2,5.611395711798884e-10,0.9,3447494,850850,57273,248675,0.8845991155194808,0.8027659844336545,0.2261658443418749,0.8128015218272386,0.3538666342220733,0.27889521452766164,0.13944760726383074,0.6148531956811694,0.2149683868748044,1057,0.1
2992,0 days 00:45:00,0 days 01:00:00,0.3,3,10,2,5.828532295943733e-09,0.8,3504429,870588,42912,186363,0.8841620020951694,0.801598161020196,0.17632132426195726,0.8128361138370952,0.2897826664987335,0.22647826130102305,0.11323913065051142,0.6138453442012286,0.169442012323353,1057,0.1
2993,0 days 00:45:00,0 days 01:00:00,0.3,3,10,2,2.2851064024295192e-08,0.7,3540282,884381,33722,145907,0.8834100154960772,0.8005984416279419,0.14161768359914897,0.8122686203229991,0.24118513914590836,0.1871792082535879,0.09358960412679396,0.6123932851844811,0.1371293502880612,1057,0.1
2994,0 days 00:45:00,0 days 01:00:00,0.3,3,10,2,2.3499387913743593e-08,0.6,3548347,914290,26226,115429,0.882284992091531,0.7957305922387199,0.11209757225029353,0.8148600472980128,0.1970830836265787,0.15116927909128358,0.07558463954564182,0.6099834239024733,0.10931345856081519,1057,0.1
2995,0 days 00:45:00,0 days 01:00:00,0.3,3,10,2,2.2851064024295192e-08,0.5,3553846,940171,20158,90117,0.8813981253252543,0.7914274333600041,0.08746777600049695,0.8172024484243936,0.15802195933061128,0.11994214795486922,0.05997107397743469,0.6079974098141703,0.08578927427016715,1057,0.1
2996,0 days 00:45:00,0 days 01:00:00,0.3,3,10,3,4.98088859616416e-16,0.99,3130705,986114,104756,382717,0.8493925647954085,0.763075408770773,0.2795940477677668,0.7851039955033406,0.41234302140166695,0.3036071798768188,0.15180358993840948,0.5455709968458821,0.25971795353786375,1057,0.1
2997,0 days 00:45:00,0 days 01:00:00,0.3,3,10,3,5.727785616261464e-14,0.95,3222139,1023364,76132,282657,0.8492478715517404,0.7612019394078394,0.2164260758441097,0.787808433368916,0.3395666772784882,0.24757345050088633,0.12378672525044322,0.5467618483117391,0.20450485582999856,1057,0.1
2998,0 days 00:45:00,0 days 01:00:00,0.3,3,10,3,8.208815180539145e-13,0.9,3273671,1037311,62221,231089,0.8490979321340656,0.7611941206161555,0.1821893724377168,0.787866080256384,0.2959435490584039,0.21467984936921275,0.10733992468460639,0.547245497753372,0.17367003827536165,1057,0.1
2999,0 days 00:45:00,0 days 01:00:00,0.3,3,10,3,4.871794612449256e-12,0.8,3316784,1067590,45749,174169,0.8490298502439386,0.7581953968167093,0.14025990550501347,0.7919724624632818,0.23831393666316159,0.17103990718069978,0.08551995359034972,0.5484736186146503,0.13527605265365342,1057,0.1
3000,0 days 00:45:00,0 days 01:00:00,0.3,3,10,3,1.0878117589216375e-11,0.7,3339422,1092518,35394,136958,0.8483129316315416,0.7550303065053215,0.11139542374149637,0.7946411994058671,0.19539915025238475,0.13885536336999907,0.0694276816849996,0.5481310932221191,0.10827832109228616,1057,0.1
3001,0 days 00:45:00,0 days 01:00:00,0.3,3,10,3,1.228722418207927e-10,0.6,3385251,1083127,28430,107484,0.8478326709090294,0.758582427005064,0.09027633710758594,0.7908236090468973,0.16205348561090063,0.1151670669317117,0.05758353346585594,0.5484253607339749,0.08817094749069146,1057,0.1
3002,0 days 00:45:00,0 days 01:00:00,0.3,3,10,3,2.953988073690575e-10,0.5,3406147,1092342,22119,83684,0.847046468350233,0.75795171114256,0.07115829071806236,0.7909416557186469,0.13056967817080126,0.09229636816780605,0.04614818408390304,0.5481174540811637,0.06984463483134346,1057,0.1
3003,0 days 00:45:00,0 days 01:00:00,0.3,3,10,4,1.7415434970471245e-19,0.99,2991968,1144255,108630,359439,0.8197893066449663,0.7278875883632054,0.2390373307335136,0.7679188324798267,0.36458641327583485,0.24798358308638985,0.12399179154319498,0.4912763497123357,0.2229322394258226,1057,0.1
3004,0 days 00:45:00,0 days 01:00:00,0.3,3,10,4,4.028582417042735e-18,0.95,3057569,1202474,78329,265920,0.8188329432768364,0.7218241154123153,0.1810958094353423,0.7724641175428251,0.29340581681003924,0.19601497816146424,0.0980074890807321,0.49019607470851567,0.17192477256755087,1057,0.1
3005,0 days 00:45:00,0 days 01:00:00,0.3,3,10,4,5.758268774836973e-17,0.9,3103013,1219950,64106,217223,0.8183487941736206,0.7211176007082087,0.15114603461100368,0.7721315612681238,0.2528050592900095,0.16775124347692005,0.08387562173846008,0.48992928472770464,0.1446919593226842,1057,0.1
3006,0 days 00:45:00,0 days 01:00:00,0.3,3,10,4,5.2625563151569675e-17,0.8,3119629,1273734,46439,164490,0.8175645435843558,0.7132733979513028,0.11437022327537295,0.7798358689416818,0.19948422008146,0.12996485279135633,0.06498242639567813,0.489913547476326,0.11079281964998118,1057,0.1
3007,0 days 00:45:00,0 days 01:00:00,0.3,3,10,4,8.606715132086485e-15,0.7,3191794,1247199,37974,127325,0.8170187747025669,0.7208750009773489,0.09263206753756209,0.7702708425338326,0.16537615037572498,0.10821808100031617,0.05410904050015818,0.48930644362624254,0.09014172055464857,1057,0.1
3008,0 days 00:45:00,0 days 01:00:00,0.3,3,10,4,6.120651909278371e-14,0.6,3225439,1248503,30293,100057,0.8163942548773644,0.7222600130486946,0.07419543809693302,0.767602608362102,0.1353118174872034,0.0882369976695922,0.04411849883479608,0.48854154766887,0.07256538586781912,1057,0.1
3009,0 days 00:45:00,0 days 01:00:00,0.3,3,10,4,2.236368670458518e-13,0.5,3249819,1253007,23772,77694,0.8153543808035861,0.7226980825716527,0.05838576810267671,0.7657146236177635,0.10849852007482368,0.070430858827533,0.03521542941376653,0.4874433779600366,0.05736105481615359,1057,0.1
3010,0 days 00:45:00,0 days 01:00:00,0.3,3,10,5,3.7717355419276874e-24,0.99,2858905,1297012,112587,335788,0.7871599367904808,0.693851085031097,0.20565164135227829,0.7488999163646501,0.3226907876560116,0.20052891574092233,0.10026445787046123,0.4368118741828645,0.19238598660354408,1057,0.1
3011,0 days 00:45:00,0 days 01:00:00,0.3,3,10,5,6.105549457544902e-22,0.95,2937815,1336565,82957,246955,0.7857350949934185,0.6916959219788841,0.15595319288673334,0.7485480976745313,0.2581278038623792,0.1583048036449332,0.07915240182246651,0.4358559645464519,0.14818986400652395,1057,0.1
3012,0 days 00:45:00,0 days 01:00:00,0.3,3,10,5,6.14451606229087e-20,0.9,2999084,1335607,69001,200600,0.7855429094211508,0.6949350736226112,0.1305813604546783,0.7440625220232863,0.22217201385750865,0.1361069746811097,0.06805348734055497,0.4359420585346547,0.12496822841650428,1057,0.1
