,window_size(minutes),dt(minutes),max_dist(deg),min_samples,grid_km,pred(hours),thr(%),thr_future(%),tn,fp,fn,tp,roc_auc,accuracy,precision,recall,f1,hss,hss2,tss,csi,n_cases,gauss_bandwith
3723,0 days 01:15:00,0 days 01:00:00,0.3,3,2,4,9.874962868609851e-08,0.5,89335520,36487740,604270,1965570,0.8116423116059349,0.71110589276215,0.05111575570477548,0.7648608473679295,0.09582735601727319,0.06057726978292525,0.03028863489146271,0.4748688379413735,0.05032493052564957,1179,0.1
3724,0 days 01:15:00,0 days 01:00:00,0.3,3,2,5,6.863876891315768e-15,0.99,78248100,38771769,2703459,8669772,0.7848428948178625,0.6769668463492197,0.1827464246998216,0.7622963078829578,0.2948161390475168,0.17724046897956736,0.08862023448978369,0.430969932872232,0.17289404726293747,1179,0.1
3725,0 days 01:15:00,0 days 01:00:00,0.3,3,2,5,1.3605103170304236e-13,0.95,80137237,39892922,1983504,6379437,0.7846987851792899,0.6738420834141399,0.13786712278922283,0.762822193771306,0.23352803041257209,0.13847559793155395,0.06923779896577696,0.43046470685003985,0.13220024683839973,1179,0.1
3726,0 days 01:15:00,0 days 01:00:00,0.3,3,2,5,1.4569040321259797e-12,0.9,81464448,40094075,1639459,5195118,0.7848016569975345,0.6749550092645166,0.11470988233329749,0.7601228283769427,0.19933776854590526,0.11772405229779312,0.05886202614889658,0.4302893127130513,0.11070247660214062,1179,0.1
3727,0 days 01:15:00,0 days 01:00:00,0.3,3,2,5,3.947977343913223e-11,0.8,83309652,39962804,1258636,3862008,0.7847239475204498,0.6789434946270477,0.08812377791831714,0.7542035728318548,0.15780864315576096,0.09303294715745566,0.04651647357872779,0.4300208210904601,0.08566354552118552,1179,0.1
3728,0 days 01:15:00,0 days 01:00:00,0.3,3,2,5,1.209280353979288e-10,0.7,84109802,40271971,985819,3025508,0.7850226374028487,0.6786603797244556,0.06987723234417413,0.7542411775454856,0.12790464422205033,0.07500711428168116,0.03750355714084059,0.4304640675343588,0.0683216502980424,1179,0.1
3729,0 days 01:15:00,0 days 01:00:00,0.3,3,2,5,3.320278116548904e-10,0.6,84803019,40426778,783562,2379741,0.7847738984708797,0.6790299478710304,0.05559295769880284,0.7522962548955949,0.10353492341127621,0.06042287799314238,0.030211438996571284,0.4294754968295254,0.054593635648440296,1179,0.1
3730,0 days 01:15:00,0 days 01:00:00,0.3,3,2,5,3.310976914982312e-10,0.5,84976946,40953394,608189,1854571,0.7839300053381011,0.6762942634767756,0.043323035794857336,0.7530457697867433,0.08193246297690174,0.04737519333444986,0.023687596667225017,0.42783904041556875,0.04271615122795078,1179,0.1
3731,0 days 01:15:00,0 days 01:00:00,0.3,3,2,6,6.256306582677838e-16,0.99,76571575,40940929,2822366,8058230,0.761542650622192,0.6591460522411251,0.1644564960798613,0.7406055697684207,0.2691470598034344,0.15146213499505123,0.07573106749752566,0.3922092067737219,0.15549966929765188,1179,0.1
3732,0 days 01:15:00,0 days 01:00:00,0.3,3,2,6,1.4210708332966089e-14,0.95,78446117,41943369,2079835,5923779,0.7611016501998296,0.657121730061818,0.12375458425055949,0.7401380176505263,0.2120529159777703,0.11782437719545215,0.05891218859772612,0.3917407414963612,0.11860133774246184,1179,0.1
3733,0 days 01:15:00,0 days 01:00:00,0.3,3,2,6,3.370753934697846e-14,0.9,79159981,42690902,1691395,4850822,0.7608485911617255,0.654324905310332,0.10203294268419884,0.741464552459816,0.17938123259175956,0.09863535245890209,0.049317676229451164,0.3911108992983531,0.0985276191825263,1179,0.1
3734,0 days 01:15:00,0 days 01:00:00,0.3,3,2,6,1.2361261013558342e-13,0.8,80090753,43401206,1260678,3640463,0.7610486670529685,0.6521473194431788,0.07738804930581863,0.7427786713338792,0.14017196990305297,0.07630577888554471,0.03815288944277228,0.3913290194581648,0.07536824245828054,1179,0.1
3735,0 days 01:15:00,0 days 01:00:00,0.3,3,2,6,2.0902758908789891e-13,0.7,80580466,43974715,977556,2860363,0.761741350850602,0.6498856169062045,0.06107309141238112,0.7452900908018121,0.11289496060396821,0.06101022152504857,0.030505110762524296,0.39223600949466836,0.059824417956141046,1179,0.1
3736,0 days 01:15:00,0 days 01:00:00,0.3,3,2,6,1.4018630337341247e-12,0.6,81549410,43818194,777088,2248408,0.762768993808625,0.6526660544842363,0.048807767501497075,0.7431535192907213,0.09159958900106491,0.04956752191293926,0.024783760956469607,0.39363584006635005,0.04799809750256651,1179,0.1
3737,0 days 01:15:00,0 days 01:00:00,0.3,3,2,6,9.07263178236049e-12,0.5,82503322,43534549,612171,1743058,0.7635285815718332,0.6561597157479646,0.03849713170574585,0.740080051663766,0.07318724419432007,0.03969792297404694,0.01984896148702353,0.3946715751908494,0.03798357882663978,1179,0.1
3738,0 days 01:15:00,0 days 01:00:00,0.3,3,5,1,1.7991197086115778e-07,0.99,15408416,3046318,346734,1741428,0.9115078641662913,0.8348308826564668,0.36372606232661464,0.8339525381651424,0.5065303375205136,0.4251568516465834,0.21257842582329167,0.6688828059219142,0.33916345959084465,1179,0.1
3739,0 days 01:15:00,0 days 01:00:00,0.3,3,5,1,3.5311809930202248e-06,0.95,15844832,3165314,253810,1278940,0.911883568179125,0.8335617334576391,0.287773831108663,0.8344087424563693,0.4279535365878958,0.3565592348144675,0.17827961740723375,0.6679021832747618,0.2722270279842931,1179,0.1
3740,0 days 01:15:00,0 days 01:00:00,0.3,3,5,1,1.468365366589453e-05,0.9,16078047,3212628,207853,1044368,0.9120404856072146,0.8334956765589429,0.24532980533690893,0.8340125265428386,0.37913482079213795,0.31456510344326694,0.1572825517216334,0.6674746526737283,0.23390891830832353,1179,0.1
3741,0 days 01:15:00,0 days 01:00:00,0.3,3,5,1,0.0001070194341837314,0.8,16423612,3181485,160611,777188,0.9120578557434418,0.8373113508436201,0.19632538479434902,0.8287362217276837,0.31744815450798053,0.2630502293571599,0.13152511467858008,0.6664577591421632,0.18867065247261416,1179,0.1
3742,0 days 01:15:00,0 days 01:00:00,0.3,3,5,1,0.000253131558610752,0.7,16606749,3202019,126756,607372,0.9120604006543178,0.837959798852119,0.15944070850170014,0.8273380118998321,0.2673575261817987,0.22065583499004682,0.11032791749502338,0.6656914622507071,0.1543062289086256,1179,0.1
3743,0 days 01:15:00,0 days 01:00:00,0.3,3,5,1,0.0006951164456512952,0.6,16830335,3133902,102805,475854,0.9120312884985801,0.8424415428087646,0.13182442248174114,0.8223392360613072,0.22722390212049187,0.18778830514833744,0.09389415257416886,0.6653634397912068,0.12817405559127512,1179,0.1
3744,0 days 01:15:00,0 days 01:00:00,0.3,3,5,1,0.0016674872409022843,0.5,17054541,3037799,83612,366944,0.9112812470826066,0.8480539939451575,0.10777436064924724,0.8144248439705608,0.19035825755667718,0.15772993543448416,0.07886496771724218,0.6632329469590629,0.1051911287698643,1179,0.1
3745,0 days 01:15:00,0 days 01:00:00,0.3,3,5,2,1.9063140011000657e-08,0.99,14559792,3956048,385559,1641497,0.8773290855667353,0.7886565263242339,0.29325302431691036,0.8097936120166389,0.4305791214517323,0.3341025402787307,0.1670512701393654,0.5961361165965013,0.2743554181909591,1179,0.1
3746,0 days 01:15:00,0 days 01:00:00,0.3,3,5,2,3.139772130762348e-07,0.95,14952965,4100747,281490,1207694,0.8775203857441715,0.7866787136536153,0.22750445940719696,0.8109770182865247,0.35532822125374675,0.27301877565554494,0.13650938782777253,0.5957566454793782,0.21604810506605537,1179,0.1
3747,0 days 01:15:00,0 days 01:00:00,0.3,3,5,2,6.999857452148197e-07,0.9,15098140,4228078,226055,990623,0.8774735007130914,0.7831789149884223,0.18982175832644943,0.8142031005738577,0.3078678039009047,0.2343181521337523,0.1171590760668761,0.5954288944668997,0.18194075179861136,1179,0.1
3748,0 days 01:15:00,0 days 01:00:00,0.3,3,5,2,1.7195185470316647e-06,0.8,15263277,4368209,166753,744657,0.8772350231200707,0.7792442701360119,0.14564375440310776,0.8170384349524363,0.24721875292566275,0.18591128156822306,0.09295564078411159,0.5945280758283231,0.14104370031246574,1179,0.1
3749,0 days 01:15:00,0 days 01:00:00,0.3,3,5,2,2.7592912130164996e-06,0.7,15359282,4469854,128762,584998,0.8771022593008283,0.7761456807258333,0.11572999565565915,0.8196004259134723,0.2028210599014113,0.15113210415229894,0.07556605207614951,0.5941819306245197,0.11285523960696148,1179,0.1
3750,0 days 01:15:00,0 days 01:00:00,0.3,3,5,2,5.694979860487283e-06,0.6,15478201,4502028,102002,460665,0.8765664736772344,0.7758821346318455,0.09282560899898502,0.8187169320397322,0.16674569620802987,0.12362700291849853,0.06181350145924913,0.5933927878570003,0.09095611877911701,1179,0.1
3751,0 days 01:15:00,0 days 01:00:00,0.3,3,5,2,9.843242560184144e-06,0.5,15573459,4531522,80414,357501,0.8752239255062085,0.7754972813959629,0.0731231986431645,0.8163707568820433,0.13422382614552675,0.09896699400787219,0.04948349700393607,0.5909777560132536,0.07193994007771906,1179,0.1
3752,0 days 01:15:00,0 days 01:00:00,0.3,3,5,3,3.128871817282205e-10,0.99,13769520,4819761,400529,1553086,0.8461946790139628,0.7458834431133761,0.24370363826402863,0.7949805872702657,0.3730482406573164,0.2662314888058736,0.13311574440293672,0.5357042333327465,0.22929274854961543,1179,0.1
3753,0 days 01:15:00,0 days 01:00:00,0.3,3,5,3,5.51604742892695e-09,0.95,14126114,4981330,292193,1143259,0.8464992692461946,0.7432921336894273,0.18666705635267933,0.7964453008529717,0.3024478306400719,0.2133906582667896,0.10669532913339476,0.5357442882005207,0.1781670313873839,1179,0.1
3754,0 days 01:15:00,0 days 01:00:00,0.3,3,5,3,2.777774031046615e-08,0.9,14330450,5039593,239458,933395,0.8464119695433565,0.7430230382318053,0.15626935798297267,0.7958328963646766,0.2612414689887446,0.1832912353666468,0.09164561768332337,0.5356583061482274,0.15024597396902928,1179,0.1
3755,0 days 01:15:00,0 days 01:00:00,0.3,3,5,3,1.451341063207514e-07,0.8,14556503,5108380,179741,698272,0.8462373709104496,0.7425815230725016,0.12025380546311368,0.795286630152401,0.20891757477749445,0.14546562633945911,0.07273281316972946,0.5355149345872658,0.1166431939901039,1179,0.1
3756,0 days 01:15:00,0 days 01:00:00,0.3,3,5,3,2.4449743370722905e-07,0.7,14651840,5203985,139418,547653,0.8461153127459716,0.7398904711390254,0.0952168756100436,0.7970835619608454,0.1701126732082472,0.11737268132165758,0.058686340660828756,0.5349949809021384,0.09296346868880553,1179,0.1
3757,0 days 01:15:00,0 days 01:00:00,0.3,3,5,3,2.674958629095226e-07,0.6,14692337,5309273,108485,432801,0.8458935100031432,0.7362709717266738,0.07537363677305448,0.7995791503936921,0.1377610068498383,0.09413605727360633,0.04706802863680319,0.5341368684973847,0.07397600810452472,1179,0.1
3758,0 days 01:15:00,0 days 01:00:00,0.3,3,5,3,1.289130606071569e-06,0.5,14890390,5231262,87401,333843,0.8450454450404734,0.741094780404866,0.05998862555153946,0.792516926057107,0.11153476016851005,0.07631914082303434,0.03815957041151719,0.5325351909590146,0.05906106070475644,1179,0.1
3759,0 days 01:15:00,0 days 01:00:00,0.3,3,5,4,6.0821766688715904e-12,0.99,13161752,5488679,432895,1459570,0.8119796325176193,0.7117458998964897,0.21006299572741277,0.7712533653198342,0.330192787596115,0.21677817989424372,0.10838908994712189,0.4769610243010127,0.19774305988340019,1179,0.1
3760,0 days 01:15:00,0 days 01:00:00,0.3,3,5,4,3.02187225416365e-11,0.95,13403646,5747439,308957,1082854,0.8122789173131794,0.7051829498625705,0.15853697637861217,0.7780179923854604,0.2634007061939377,0.16996778934318665,0.08498389467159333,0.4779076331029446,0.1516761564590118,1179,0.1
3761,0 days 01:15:00,0 days 01:00:00,0.3,3,5,4,4.3189054180206076e-10,0.9,13664193,5740838,256638,881227,0.8124813732079318,0.7080510946460519,0.13307435067460074,0.7744565480087708,0.22712240960936503,0.14642976172276548,0.07321488086138264,0.47861378434608975,0.12810947063712447,1179,0.1
3762,0 days 01:15:00,0 days 01:00:00,0.3,3,5,4,5.843084186668307e-09,0.8,13947102,5743065,195438,657291,0.8127117057814128,0.7109218193968367,0.10269600628465042,0.7708087798116401,0.18124453249892977,0.11652184528887284,0.058260922644436476,0.47913705351292457,0.09965305162653655,1179,0.1
3763,0 days 01:15:00,0 days 01:00:00,0.3,3,5,4,2.439642670404334e-08,0.7,14119562,5755625,154279,513430,0.8130349678635851,0.712313979489552,0.0818991060056101,0.7689427579978704,0.14803156053744942,0.09485517796413927,0.04742758898206966,0.4793542877107732,0.07993201038588371,1179,0.1
3764,0 days 01:15:00,0 days 01:00:00,0.3,3,5,4,4.015570736790441e-08,0.6,14200297,5816288,121375,404936,0.8130212650444395,0.7109627094446664,0.06508944220622823,0.7693854014071528,0.1200248683408089,0.07639037706486983,0.03819518853243493,0.47881195943390914,0.06384385959131264,1179,0.1
3765,0 days 01:15:00,0 days 01:00:00,0.3,3,5,4,1.7110518234234063e-08,0.5,14148001,5985130,92566,317199,0.8121560252854515,0.704146095078318,0.050330441333672045,0.7740997889033958,0.09451566083550082,0.05927796130258747,0.02963898065129374,0.47682213248721295,0.049601909022743924,1179,0.1
3766,0 days 01:15:00,0 days 01:00:00,0.3,3,5,5,1.2728755765378004e-14,0.99,12570863,6162600,434689,1374744,0.7846415447699053,0.6788530205283617,0.18239103854089717,0.7597650755789245,0.2941642878609386,0.17729154051395707,0.08864577025697855,0.4308029397474447,0.17244584913283725,1179,0.1
3767,0 days 01:15:00,0 days 01:00:00,0.3,3,5,5,1.0114972712109315e-12,0.95,12961586,6251687,324626,1004997,0.7845777575205846,0.6798741034370227,0.13849259524047072,0.7558510946335917,0.234092957542748,0.14000730323170144,0.07000365161585072,0.4304673351877128,0.13256244633183448,1179,0.1
3768,0 days 01:15:00,0 days 01:00:00,0.3,3,5,5,1.0123768826073109e-12,0.9,13026719,6429364,259549,827264,0.7849029283820482,0.6743928898827117,0.1140011586648785,0.7611833866543738,0.19830283452594677,0.11704785613062603,0.05852392806531303,0.43072817632246885,0.1100644649533932,1179,0.1
3769,0 days 01:15:00,0 days 01:00:00,0.3,3,5,5,2.821768573242673e-11,0.8,13320127,6408041,199047,615681,0.7849735654458508,0.6783760186489772,0.0876573702660783,0.7556890152296226,0.1570925374276802,0.09259881666212318,0.04629940833106156,0.43087218479711614,0.08524168501027792,1179,0.1
3770,0 days 01:15:00,0 days 01:00:00,0.3,3,5,5,6.052311489622666e-11,0.7,13420788,6483804,155169,483135,0.7853549915311689,0.6768239005834426,0.06934681070122761,0.7569042337193563,0.12705313952493036,0.07435834732656994,0.03717917366328503,0.43116010392257376,0.0678359553098605,1179,0.1
3771,0 days 01:15:00,0 days 01:00:00,0.3,3,5,5,6.052311489622666e-11,0.6,13455106,6584485,120851,382454,0.785967469099564,0.6735934407690133,0.05489555743203722,0.7598851590983599,0.10239397802802692,0.05940994344803509,0.02970497172401756,0.4313113374070888,0.053959555799480516,1179,0.1
3772,0 days 01:15:00,0 days 01:00:00,0.3,3,5,5,6.076192632223721e-11,0.5,13482764,6668362,93497,298273,0.7858371946152016,0.6708419786577317,0.04281450083146311,0.7613472190315747,0.08107001449363008,0.04664340527431276,0.023321702637156255,0.43042963159750275,0.042247510386491355,1179,0.1
3773,0 days 01:15:00,0 days 01:00:00,0.3,3,5,6,1.7097393571497088e-15,0.99,12319281,6490952,458917,1273746,0.7609887405638153,0.6616899097381401,0.16404321198326066,0.7351377619306235,0.26823156453671715,0.15116673307064357,0.07558336653532179,0.3900621852485059,0.1548888171442851,1179,0.1
3774,0 days 01:15:00,0 days 01:00:00,0.3,3,5,6,2.3418584657264656e-15,0.95,12468653,6800697,327573,945973,0.7606896925322608,0.6530055937585431,0.12211350167233147,0.7427866759426044,0.2097450881442307,0.11556793399193586,0.05778396699596796,0.3898584764963335,0.11715934236807092,1179,0.1
3775,0 days 01:15:00,0 days 01:00:00,0.3,3,5,6,2.7341386841900205e-14,0.9,12671154,6831163,270451,770128,0.7606832893973579,0.6543031712763381,0.10131542128830484,0.7400956582825523,0.17823179473887016,0.09784104486320531,0.04892052243160262,0.3898212267880791,0.09783450727932902,1179,0.1
3776,0 days 01:15:00,0 days 01:00:00,0.3,3,5,6,6.764127401238945e-14,0.8,12796094,6967219,200715,578868,0.7609635157752862,0.6510748046429287,0.07671101592123176,0.7425354324042469,0.13905619607791325,0.07545561735716441,0.03772780867858219,0.39000248410757216,0.07472347944351747,1179,0.1
3777,0 days 01:15:00,0 days 01:00:00,0.3,3,5,6,7.133980671016674e-14,0.7,12845189,7087308,154977,455422,0.761674085407517,0.6474554999450906,0.06037893441764454,0.746105416293277,0.1117171088547722,0.0600403080036591,0.030020154001829533,0.39053992944032523,0.05916333266516899,1179,0.1
3778,0 days 01:15:00,0 days 01:00:00,0.3,3,5,6,1.3084705140612084e-13,0.6,12915958,7145845,121773,359320,0.7619543589274512,0.6462223242526273,0.04787636247837323,0.7468826193688123,0.08998457099682981,0.04808471051330237,0.024042355256651275,0.3906910547322739,0.04711196026505001,1179,0.1
3779,0 days 01:15:00,0 days 01:00:00,0.3,3,5,6,1.7942821411580024e-13,0.5,12963463,7205115,94217,280101,0.762044836162196,0.6446785302325436,0.03742056341460286,0.7482969026335896,0.07127674490625016,0.03788464540681848,0.018942322703409332,0.3910523314000599,0.03695540286456784,1179,0.1
3780,0 days 01:15:00,0 days 00:15:00,0.2,3,10,1,2.8331973040790198e-14,0.99,4319188,889988,76904,372364,0.9038382762556758,0.8291240489434905,0.2949763615853581,0.828823775563806,0.4351012491090312,0.36016741911782435,0.18008370955891215,0.657973721735715,0.27803795540210385,1299,0.1
3781,0 days 01:15:00,0 days 00:15:00,0.2,3,10,1,1.3572596509267143e-12,0.95,4415720,915540,55815,271369,0.9038854735813759,0.8283353162106049,0.22863505121285624,0.8294079172575676,0.3584575055825501,0.2945007444523721,0.14725037222618623,0.6576774070217134,0.21836626636324719,1299,0.1
3782,0 days 01:15:00,0 days 00:15:00,0.2,3,10,1,1.0860176197314137e-11,0.9,4468677,923487,45564,220716,0.9039933019895876,0.8287424952866901,0.1928993369183615,0.8288868859846777,0.3129651332203224,0.2561743443399154,0.12808717216995782,0.6576222508585948,0.18551195318074884,1299,0.1
3783,0 days 01:15:00,0 days 00:15:00,0.2,3,10,1,1.0871446440422132e-11,0.8,4481783,978053,32479,166129,0.9039548587116135,0.8214116813738901,0.1451945582083969,0.8364668089905744,0.24743854213987296,0.19955946181081058,0.09977973090540528,0.6573308422692297,0.14118679891659536,1299,0.1
3784,0 days 01:15:00,0 days 00:15:00,0.2,3,10,1,9.669252597137053e-11,0.7,4535475,967911,25956,129102,0.9036235520296405,0.8243568373213555,0.11768502287575444,0.8326045737723948,0.20622153216550818,0.1661827514387341,0.08309137571936714,0.6567290309702,0.1149648832692621,1299,0.1
3785,0 days 01:15:00,0 days 00:15:00,0.2,3,10,1,4.606770301431116e-11,0.6,4525496,1011022,19645,102281,0.9033326108549751,0.8178532826338831,0.0918716647669143,0.8388776799042041,0.1656065393542412,0.13188782179126024,0.06594391089562993,0.6562679602211832,0.0902786359126809,1299,0.1
3786,0 days 01:15:00,0 days 00:15:00,0.2,3,10,1,1.5468125602991122e-09,0.5,4607991,955822,16426,78205,0.9024482045454687,0.8281774989732159,0.07563148737895625,0.8264205175893735,0.13858050888754608,0.1113492946024375,0.05567464730121896,0.6546278998288557,0.0744488330272749,1299,0.1
3787,0 days 01:15:00,0 days 00:15:00,0.2,3,10,2,4.353885543456277e-22,0.99,4003690,1216788,91530,346436,0.852335398700031,0.7687848461520517,0.22161635184720807,0.7910111743833996,0.3462299931540733,0.256300122124915,0.12815006106245758,0.557931368281353,0.20935800729292692,1299,0.1
3788,0 days 01:15:00,0 days 00:15:00,0.2,3,10,2,6.426760732338689e-21,0.95,4069759,1269561,64628,254496,0.8530058869896171,0.7642127411705408,0.16698588044935328,0.7974831100136625,0.276148679918033,0.20169342182324912,0.10084671091162463,0.559707325831407,0.16019286390945972,1299,0.1
3789,0 days 01:15:00,0 days 00:15:00,0.2,3,10,2,4.266465599781094e-19,0.9,4143573,1255053,53745,206073,0.8534905989633531,0.7687000171778673,0.14103711794876006,0.7931436621019329,0.23948832733662453,0.17517757355896463,0.08758878677948236,0.5606672875577433,0.13603336521723633,1299,0.1
3790,0 days 01:15:00,0 days 00:15:00,0.2,3,10,2,1.8445263521355374e-18,0.8,4180701,1283893,39512,154338,0.8539842595484314,0.7661185654572176,0.10731099524346228,0.7961722981686872,0.18913031889961343,0.13702476101436384,0.06851238050718193,0.5612247430529732,0.10444170603413448,1299,0.1
3791,0 days 01:15:00,0 days 00:15:00,0.2,3,10,2,4.346003971946185e-18,0.7,4203035,1304050,30448,120911,0.853983679093929,0.7641581325184097,0.08485214683068519,0.7988358802581941,0.15340920625253757,0.11038614032487422,0.05519307016243703,0.5620409152267846,0.08307699072906653,1299,0.1
3792,0 days 01:15:00,0 days 00:15:00,0.2,3,10,2,5.8706743875212655e-18,0.6,4214618,1324802,23704,95320,0.853854906990273,0.7616825402884609,0.06712099383010756,0.8008468880225836,0.12386089428813121,0.08847908897818106,0.04423954448909048,0.5616879147004669,0.0660190355347528,1299,0.1
3793,0 days 01:15:00,0 days 00:15:00,0.2,3,10,2,2.422921067751916e-18,0.5,4206313,1359721,18119,74291,0.853251606516234,0.7564984296036155,0.05180640050431935,0.8039281463045125,0.09734005406106568,0.0687648410141491,0.03438242050707449,0.559639124713915,0.051159984877397424,1299,0.1
3794,0 days 01:15:00,0 days 00:15:00,0.2,3,10,3,7.952573845487363e-28,0.99,3847742,1384839,109054,316809,0.8070836491607031,0.7359887276431472,0.18617775239062367,0.7439223412224119,0.29782125685836647,0.2017132132020686,0.10085660660103421,0.4792653774792801,0.17496473743332697,1299,0.1
3795,0 days 01:15:00,0 days 00:15:00,0.2,3,10,3,7.960044683733796e-28,0.95,3880591,1467457,76216,234180,0.8071763035914173,0.7271912561121043,0.13762042080655276,0.7544555986546219,0.23277948224507256,0.15431172902908036,0.07715586451454012,0.4800644563163332,0.13172067656887268,1299,0.1
3796,0 days 01:15:00,0 days 00:15:00,0.2,3,10,3,8.0878524735932e-28,0.9,3896323,1509317,60673,192131,0.8075120026865306,0.7225403308754138,0.1129220522754736,0.7599998417746555,0.19662868452993779,0.12885764283932585,0.06442882141966295,0.48078831455493687,0.10903394261801545,1299,0.1
3797,0 days 01:15:00,0 days 00:15:00,0.2,3,10,3,5.260723675178951e-26,0.8,3961843,1507927,45921,142753,0.8075450668794568,0.7253930585864241,0.08648132890687474,0.75661193381176,0.1552208003462085,0.10144494982137009,0.05072247491068503,0.48092812992238254,0.08414058461594683,1299,0.1
3798,0 days 01:15:00,0 days 00:15:00,0.2,3,10,3,5.307375683021183e-26,0.7,3972529,1538564,35335,112016,0.8074188838627709,0.7218495049168994,0.06786462940299773,0.7601984377438904,0.1246054492636258,0.08064811048478664,0.040324055242393395,0.4810226009362009,0.0664422583582209,1299,0.1
3799,0 days 01:15:00,0 days 00:15:00,0.2,3,10,3,5.361924144596255e-24,0.6,4037929,1504650,28801,87064,0.8070148751094409,0.7289977598081734,0.05469826865881685,0.7514262288007595,0.1019736129338672,0.06633160790405378,0.03316580395202691,0.47995513204237317,0.053726130273400736,1299,0.1
3800,0 days 01:15:00,0 days 00:15:00,0.2,3,10,3,2.7426740800834294e-26,0.5,3978620,1589886,21206,68732,0.8062679605894718,0.7152764965068136,0.04143931875814684,0.7642153483510863,0.07861572634791222,0.049968605185326906,0.02498430259266339,0.4787014241495141,0.04091619122003257,1299,0.1
3801,0 days 01:15:00,0 days 00:15:00,0.2,3,10,4,2.804341091283464e-36,0.99,3683657,1563444,116299,295044,0.7695573227524939,0.7031440092011161,0.15875485878843448,0.717270015534481,0.25997001538881087,0.15997050907126614,0.07998525453563302,0.4193066258455842,0.14940548018596436,1299,0.1
3802,0 days 01:15:00,0 days 00:15:00,0.2,3,10,4,2.4009291663967925e-36,0.95,3716538,1641947,81896,218063,0.7697801189266764,0.6953503471979222,0.11723754173364659,0.7269760200560743,0.20191308301183952,0.12172838894813365,0.06086419447406691,0.42055601514797064,0.11229328299104076,1299,0.1
3803,0 days 01:15:00,0 days 00:15:00,0.2,3,10,4,8.857498396159062e-33,0.9,3813170,1600978,69046,175250,0.7697836852016618,0.7048616192013211,0.09866413546008733,0.717367455873203,0.17346985237492846,0.10557650406435094,0.052788252032175485,0.4216647894518197,0.09497234557035975,1299,0.1
3804,0 days 01:15:00,0 days 00:15:00,0.2,3,10,4,8.857498396159062e-33,0.8,3831675,1644471,50541,131757,0.7701804240788869,0.7004455641869036,0.07417797715158189,0.7227561465293092,0.13454710328073255,0.08083426862173279,0.04041713431086643,0.42245900324642377,0.07212570390673369,1299,0.1
3805,0 days 01:15:00,0 days 00:15:00,0.2,3,10,4,5.8820615166403257e-33,0.7,3838949,1677131,38927,103437,0.770238633033159,0.6967261671229759,0.058092136891149344,0.7265671096625551,0.10758258742378828,0.06396939878386211,0.03198469939193099,0.4225231146516053,0.056849290599864245,1299,0.1
3806,0 days 01:15:00,0 days 00:15:00,0.2,3,10,4,5.8820615166403257e-33,0.6,3847509,1698990,30367,81578,0.7703594820021201,0.6943758743569787,0.045815717231804685,0.7287328598865515,0.0862112968312503,0.0508784018050694,0.025439200902534678,0.42241530713841247,0.045047447865329236,1299,0.1
3807,0 days 01:15:00,0 days 00:15:00,0.2,3,10,4,9.41974102405138e-29,0.5,3957765,1613777,25113,61789,0.7696884159954405,0.7103638385393581,0.03687649427118956,0.71101930910681,0.07011645034122606,0.0421458074648068,0.02107290373240349,0.42137292395885634,0.03633195917630547,1299,0.1
3808,0 days 01:15:00,0 days 00:15:00,0.2,3,10,5,2.188739605467618e-43,0.99,3592950,1667105,125029,273360,0.7355644146360125,0.6832814816228631,0.14087345043584915,0.6861635235912639,0.23375550590160823,0.1323959803731282,0.0661979901865642,0.3692267235007705,0.13234606345987934,1299,0.1
3809,0 days 01:15:00,0 days 00:15:00,0.2,3,10,5,6.85431253029194e-41,0.95,3677013,1690781,91453,199197,0.7356461128515946,0.6850310792154168,0.10539646493239604,0.6853500774126957,0.18269691116504055,0.1028125724388495,0.05140628621942478,0.3703638838292609,0.10053188831707993,1299,0.1
3810,0 days 01:15:00,0 days 00:15:00,0.2,3,10,5,4.617254732469519e-40,0.9,3711332,1710436,74158,162518,0.736014895528095,0.6846140034256767,0.08677095112853812,0.6866686947556998,0.1540725150855837,0.0862058707063826,0.04310293535319133,0.37119300490692725,0.0834661796547913,1299,0.1
3811,0 days 01:15:00,0 days 00:15:00,0.2,3,10,5,2.4608583901524135e-39,0.8,3745576,1736300,54998,121570,0.7365069587111097,0.6834292254195676,0.06543514885325669,0.6885166055004305,0.11951212079208115,0.06629835964948963,0.03314917982474479,0.3717819694014016,0.06355378416074711,1299,0.1
3812,0 days 01:15:00,0 days 00:15:00,0.2,3,10,5,8.453768569275258e-38,0.7,3789614,1730936,43262,94632,0.7369344376412694,0.6864512576248877,0.051837017300916756,0.6862662624914789,0.09639300378616952,0.05350123990520709,0.026750619952603614,0.37272214098184675,0.05063702958535554,1299,0.1
3813,0 days 01:15:00,0 days 00:15:00,0.2,3,10,5,1.0328176674149712e-36,0.6,3821864,1728145,34315,74120,0.7371012317452625,0.6885256794977559,0.04112602752647363,0.6835431364411859,0.07758413147014183,0.04298647534316556,0.021493237671582812,0.3721661638993396,0.04035762123076588,1299,0.1
3814,0 days 01:15:00,0 days 00:15:00,0.2,3,10,5,2.5923294537241705e-37,0.5,3816747,1757522,26417,57758,0.7368144497393408,0.6847297596300326,0.031817681018906176,0.6861657261657261,0.06081533913675239,0.033329488457894914,0.01666474422894743,0.37087380178963303,0.03136129341580075,1299,0.1
